2,1,956.204345703125,536.1006469726562,-1,-1,1,-1,-1,-1
4,1,878.0205078125,528.8759765625,-1,-1,1,-1,-1,-1
5,1,842.49951171875,528.9750366210938,-1,-1,1,-1,-1,-1
7,1,785.64501953125,536.079833984375,-1,-1,1,-1,-1,-1
8,1,750.2731323242188,536.33984375,-1,-1,1,-1,-1,-1
9,1,721.750244140625,536.4005737304688,-1,-1,1,-1,-1,-1
12,1,601.160888671875,543.5220947265625,-1,-1,1,-1,-1,-1
13,1,551.5068359375,543.5033569335938,-1,-1,1,-1,-1,-1
14,1,501.48406982421875,543.3602905273438,-1,-1,1,-1,-1,-1
15,1,459.0404052734375,543.29638671875,-1,-1,1,-1,-1,-1
16,1,409.4769592285156,536.2356567382812,-1,-1,1,-1,-1,-1
17,1,359.6622314453125,536.3028564453125,-1,-1,1,-1,-1,-1
19,1,267.1551208496094,529.0408935546875,-1,-1,1,-1,-1,-1
20,1,224.59295654296875,528.8262939453125,-1,-1,1,-1,-1,-1
194,2,415.4622802734375,536.6084594726562,-1,-1,1,-1,-1,-1
195,2,415.8438415527344,536.27783203125,-1,-1,1,-1,-1,-1
196,2,408.540771484375,536.3987426757812,-1,-1,1,-1,-1,-1
197,2,408.60552978515625,529.211181640625,-1,-1,1,-1,-1,-1
198,2,408.57183837890625,522.1572265625,-1,-1,1,-1,-1,-1
199,2,401.36627197265625,529.2630615234375,-1,-1,1,-1,-1,-1
200,2,408.70660400390625,529.1749267578125,-1,-1,1,-1,-1,-1
201,2,401.3848571777344,536.45458984375,-1,-1,1,-1,-1,-1
202,2,401.4400634765625,536.5358276367188,-1,-1,1,-1,-1,-1
203,2,401.62188720703125,536.3983764648438,-1,-1,1,-1,-1,-1
204,2,394.4549865722656,543.611572265625,-1,-1,1,-1,-1,-1
205,2,380.0975036621094,557.8695068359375,-1,-1,1,-1,-1,-1
206,2,380.3099670410156,550.7896728515625,-1,-1,1,-1,-1,-1
212,3,1176.06787109375,685.10498046875,-1,-1,1,-1,-1,-1
224,3,1090.908935546875,713.6323852539062,-1,-1,1,-1,-1,-1
225,3,1076.767822265625,720.67138671875,-1,-1,1,-1,-1,-1
226,3,1069.57568359375,713.7354736328125,-1,-1,1,-1,-1,-1
228,3,1048.1455078125,713.6844482421875,-1,-1,1,-1,-1,-1
229,3,1041.05126953125,713.679931640625,-1,-1,1,-1,-1,-1
230,3,1026.863525390625,713.7657470703125,-1,-1,1,-1,-1,-1
231,3,1019.83984375,713.8482666015625,-1,-1,1,-1,-1,-1
232,3,1012.5953979492188,706.7376098632812,-1,-1,1,-1,-1,-1
233,3,1005.659912109375,713.670166015625,-1,-1,1,-1,-1,-1
234,3,991.61181640625,713.8275146484375,-1,-1,1,-1,-1,-1
235,3,984.3488159179688,713.6522216796875,-1,-1,1,-1,-1,-1
236,3,970.1452026367188,713.6036376953125,-1,-1,1,-1,-1,-1
237,3,955.9113159179688,713.68701171875,-1,-1,1,-1,-1,-1
238,3,941.7872314453125,720.7801513671875,-1,-1,1,-1,-1,-1
239,3,927.5382080078125,727.86376953125,-1,-1,1,-1,-1,-1
240,3,913.2579345703125,727.6485595703125,-1,-1,1,-1,-1,-1
242,3,877.7708740234375,727.7431640625,-1,-1,1,-1,-1,-1
243,3,863.4605102539062,713.8676147460938,-1,-1,1,-1,-1,-1
245,3,827.8983154296875,706.6708984375,-1,-1,1,-1,-1,-1
247,3,792.322021484375,706.568603515625,-1,-1,1,-1,-1,-1
248,3,771.12109375,713.9107666015625,-1,-1,1,-1,-1,-1
249,3,749.8826904296875,713.8692016601562,-1,-1,1,-1,-1,-1
251,3,714.344970703125,713.8480224609375,-1,-1,1,-1,-1,-1
252,3,699.9288330078125,706.5858764648438,-1,-1,1,-1,-1,-1
253,3,678.84375,713.8540649414062,-1,-1,1,-1,-1,-1
254,3,657.5848388671875,713.8660888671875,-1,-1,1,-1,-1,-1
255,3,643.2540283203125,706.8128051757812,-1,-1,1,-1,-1,-1
256,3,621.998779296875,713.81396484375,-1,-1,1,-1,-1,-1
257,3,600.8272705078125,706.7366943359375,-1,-1,1,-1,-1,-1
258,3,586.3639526367188,699.6094970703125,-1,-1,1,-1,-1,-1
259,3,565.1251220703125,699.6126098632812,-1,-1,1,-1,-1,-1
357,4,707.415771484375,770.4078369140625,-1,-1,1,-1,-1,-1
360,4,629.0496826171875,770.3495483398438,-1,-1,1,-1,-1,-1
361,4,607.8561401367188,777.6199340820312,-1,-1,1,-1,-1,-1
362,4,579.53662109375,777.491943359375,-1,-1,1,-1,-1,-1
363,4,550.8922119140625,777.48388671875,-1,-1,1,-1,-1,-1
364,4,529.540283203125,784.7161865234375,-1,-1,1,-1,-1,-1
365,4,501.07574462890625,784.6558837890625,-1,-1,1,-1,-1,-1
366,4,479.88482666015625,791.9009399414062,-1,-1,1,-1,-1,-1
367,4,451.5074462890625,798.9232788085938,-1,-1,1,-1,-1,-1
368,4,422.9912414550781,806.108642578125,-1,-1,1,-1,-1,-1
369,4,387.5483703613281,805.7487182617188,-1,-1,1,-1,-1,-1
370,4,359.0035400390625,813.0310668945312,-1,-1,1,-1,-1,-1
371,4,330.6246337890625,813.0569458007812,-1,-1,1,-1,-1,-1
372,4,295.02410888671875,820.221923828125,-1,-1,1,-1,-1,-1
373,4,259.37652587890625,820.1627197265625,-1,-1,1,-1,-1,-1
374,4,223.8905029296875,827.261962890625,-1,-1,1,-1,-1,-1
375,4,181.29043579101562,826.9171142578125,-1,-1,1,-1,-1,-1
376,4,145.68679809570312,834.290283203125,-1,-1,1,-1,-1,-1
377,4,103.22669219970703,834.056396484375,-1,-1,1,-1,-1,-1
378,4,67.79369354248047,841.382080078125,-1,-1,1,-1,-1,-1
464,5,1247.421630859375,656.8426513671875,-1,-1,1,-1,-1,-1
465,5,1211.860595703125,664.015380859375,-1,-1,1,-1,-1,-1
466,5,1169.4039306640625,671.1846923828125,-1,-1,1,-1,-1,-1
467,5,1133.7259521484375,670.9775390625,-1,-1,1,-1,-1,-1
468,5,1091.1904296875,678.29345703125,-1,-1,1,-1,-1,-1
469,5,1048.5379638671875,677.9840698242188,-1,-1,1,-1,-1,-1
470,5,1005.9971923828125,678.0350952148438,-1,-1,1,-1,-1,-1
471,5,956.2554931640625,677.89306640625,-1,-1,1,-1,-1,-1
472,5,906.5817260742188,677.8443603515625,-1,-1,1,-1,-1,-1
473,5,849.8060302734375,677.7918090820312,-1,-1,1,-1,-1,-1
474,5,800.07275390625,685.3134765625,-1,-1,1,-1,-1,-1
475,5,743.09716796875,685.1187744140625,-1,-1,1,-1,-1,-1
476,5,693.3268432617188,692.1181640625,-1,-1,1,-1,-1,-1
477,5,636.508544921875,699.356689453125,-1,-1,1,-1,-1,-1
478,5,579.8224487304688,713.6962280273438,-1,-1,1,-1,-1,-1
479,6,1375.306396484375,293.972412109375,-1,-1,1,-1,-1,-1
480,5,466.1654968261719,742.487548828125,-1,-1,1,-1,-1,-1
480,6,1339.89404296875,301.0843811035156,-1,-1,1,-1,-1,-1
481,6,1289.958740234375,308.35809326171875,-1,-1,1,-1,-1,-1
482,5,338.18927001953125,763.6641845703125,-1,-1,1,-1,-1,-1
482,6,1254.54052734375,315.36798095703125,-1,-1,1,-1,-1,-1
482,7,1339.9208984375,649.415283203125,-1,-1,1,-1,-1,-1
485,7,1204.903076171875,691.9951171875,-1,-1,1,-1,-1,-1
486,7,1211.886474609375,756.5877685546875,-1,-1,1,-1,-1,-1
487,7,1162.306640625,770.729736328125,-1,-1,1,-1,-1,-1
489,8,899.29345703125,600.015380859375,-1,-1,1,-1,-1,-1
490,8,849.689697265625,607.0093994140625,-1,-1,1,-1,-1,-1
492,8,757.144775390625,635.7191162109375,-1,-1,1,-1,-1,-1
493,8,728.437255859375,678.4288330078125,-1,-1,1,-1,-1,-1
494,8,657.7816162109375,649.7564697265625,-1,-1,1,-1,-1,-1
495,8,600.8538208007812,642.7222900390625,-1,-1,1,-1,-1,-1
496,8,551.0087890625,642.8021240234375,-1,-1,1,-1,-1,-1
497,9,1374.9775390625,798.877197265625,-1,-1,1,-1,-1,-1
498,8,437.1510009765625,650.0015869140625,-1,-1,1,-1,-1,-1
499,8,387.55914306640625,649.8799438476562,-1,-1,1,-1,-1,-1
499,9,1296.911865234375,798.8798217773438,-1,-1,1,-1,-1,-1
500,9,1254.40869140625,791.6941528320312,-1,-1,1,-1,-1,-1
501,9,1218.8372802734375,791.7987060546875,-1,-1,1,-1,-1,-1
502,9,1176.30029296875,791.57763671875,-1,-1,1,-1,-1,-1
503,9,1140.6611328125,784.5125732421875,-1,-1,1,-1,-1,-1
504,9,1105.206787109375,784.5108032226562,-1,-1,1,-1,-1,-1
505,9,1062.5587158203125,791.5570678710938,-1,-1,1,-1,-1,-1
506,9,1033.99462890625,784.5457763671875,-1,-1,1,-1,-1,-1
